link;description;street;rooms;m2;floor;house_type;price
https://ss.lv/msg/lv/real-estate/flats/riga/teika/cilin.html;Apartment for sale by the owner in completely renovated building;Teika::Burtnieku 1;3;68;2/5;Renov.;95,200  €
https://ss.lv/msg/lv/real-estate/flats/riga/teika/bmicp.html;Pārdod dzīvokli ar plašu zaļo zonu (38.7 m2), kas var tikt izman;Teika::Burtnieku 1;2;36;1/5;Renov.;51,300  €
https://ss.lv/msg/lv/real-estate/flats/riga/teika/cexgb.html;"Pārdod dzīvokli renovētā ēkā ar pilnu gala apdari. 

Jaunais p";Teika::Burtnieku 1;2;47;4/5;Renov.;93,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/cpffp.html;Ģimene vēlas iegādāties dzīvokli vismaz 65m2 ar 3-4 istabām pirm;Āgenskalns::;3;65;-;P. kara;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/bmgmc.html;"Mūra māja, autostāvvieta, slēgts pagalms. 
Dzīvoklis ar nepabei";centrs::Pērnavas 10;2;65;5/5;Staļina;87,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/cleoo.html;Stiligs un silts 1 istabas divstāvu dzivoklis renoveta Maja , me;centrs::Tērbatas 26a;1;43;4/5;Renov.;133,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/gbcnx.html;Īpašnieks pārdod izremontētu vienistabas dzīvokli. Ļoti laba lok;Āgenskalns::Baložu 20;1;22;1/2;P. kara;41,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/aexcx.html;Fasādes māja, labiekārtots apzaļumots pagalms, slēgts pagalms, i;centrs::Stabu 38;2;55;3/5;Jaun.;750  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/accjf.html;"Īrei piedāvājam dzīvokli centrā

Dzīvoklī ir divas izolētas is";centrs::Matīsa 43;2;60;1/5;P. kara;450  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/fggnd.html;"Īrei piedāvājam izremontētu dzīvokli Rīgas centrā 

Dzīvoklī i";centrs::Avotu 48;2;32;2/2;P. kara;350  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/afxkb.html;"No 2022. gada 01. jūlija izīrē uz laimīgai dzīvei. 
Bez starpni";Āgenskalns::Kristapa 33;1;25;1/2;Renov.;390  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/daugavgriva/knllp.html;Куплю 4х комнатную квартиру. Или поменяю на 2хкомнатную квартиру;Daugavgrīva::;4;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/aehjp.html;Pārdod 2 istabu dzīvokli ar ļoti labu atrašanās vietu Rīgas cent;centrs::Kurbada 1;2;54;2/5;P. kara;77,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/teika/bmehh.html;"Lielisks 2-izolētu istabu dzīvoklis ar lodžiju Teikā. 
 
Dzīvo";Teika::Ķeguma 52;2;51;1/5;Specpr.;58,499  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/bhcnm.html;Pārdod studio tipa dzīvokļi prestižā projektā Tomsona terases 2 ;centrs::Tomsona 39/1;1;52;8/10;Jaun.;99,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/cbhen.html;Izīrē ļoti siltu un saulinu 1 istabas dzīvokli Imantā. Pakešu lo;Imanta::Dubultu 18;1;29;2/9;602.;260  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/cxpcb.html;"Деньги в течение 1 дня -

Покупаем квартиры ->

в любом с";Vecmīlgrāvis::;Citi;-;12/1;-;-
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/cnldn.html;"Срочно купим квартиру - Рига и Рижский район. 

С ремонтом или";Pļavnieki::;Citi;123;12/3;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/finml.html;Качественный ремонт. красивая, светлая, просторная квартира. бол;Sarkandaugava::s 25;2;57;2/2;P. kara;37,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/bolderaya/bcjlfb.html;"Быстро куплю вашу квартиру -

Деньги в течение 1 дня -

Поку";Bolderāja::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/fxdfe.html;"Pārdod modernu un saulainu dzīvokli Rīgas centrā. 

Dzīvoklis ";centrs::Dzirnavu 115;3;73;2/4;P. kara;123,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/abpfo.html;"Быстро куплю вашу квартиру -

-Принятие решения о выкупе кварт";Ķengarags::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/ilguciems/cmcfe.html;Silts divistabu dzīvoklis Iļģuciemā, ar logiem pret zaļo pagalmu;Iļģuciems::Saulgožu 15;2;42;2/5;Hrušč.;49,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/cmleb.html;Владелец сдаёт 2 ком. квартиру в Метрополии. Очень теплая, краси;Imanta::Anniņmuižas 38;2;56;9/16;Jaun.;550  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/acgoc.html;Saimnieks pārdod saulainu dzīvokli ar ideālu lokāciju. Jūsu ērtī;Jugla::Brīvības 367;2;42;1/5;Hrušč.;59,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/ilguciems/agfkl.html;Izīrēju dzīvokli- istabu. Otrā istabā reizi četros mēnešos (2 ne;Iļģuciems::Lidoņu 7;1;50;3/5;LT proj.;130  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/exbgb.html;Dzīvoklis ar 2 lodžijām netālu no Ēbelmuižas parka, kas sastāv n;Ziepniekkalns::Valdeķu 61;2;54;1/10;119.;57,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/afkex.html;Pārdod divistabas dzīvokli Kengaragā. Izolētas istabas, iebūveta;Ķengarags::J. Rancāna 4;2;47;4/5;LT proj.;51,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/aodic.html;Хозяин продаёт 4-х комнатную квартиру, комнаты изолированы, с ме;Ķengarags::Aviācijas 9;4;75;1/5;LT proj.;72,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/djccb.html;Pārdod 5 istabu dzīvokli ēkas 1.stāva. Dzīvoklis sastāv no 4 izo;Pļavnieki::Keldiša 30;5;89;1/9;602.;77,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/djxdb.html;"Pārdod 2-istabu dzīvokli
Dzīvoklis atrodas 2008. gada jaunuzcel";Ķengarags::Rasas 5A;2;62;2/5;Jaun.;84,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/gkxij.html;Tiek Pārdots plašs vienistabas dzīvoklis Pļavniekos A. Keldiša i;Pļavnieki::Keldiša 12;1;35;1/9;602.;38,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/fdmol.html;Pārdod mēbelētu 2 istabu dzīvokli projektā “Solaris” ar panorāma;Imanta::Anniņmuižas 41;2;84;16/24;Jaun.;170,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/afbhj.html;Продаетса 2х комнатная квартира, обе комнаты изолированные, есть;Sarkandaugava::Limbažu 4;2;46;4/5;LT proj.;39,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/cpknx.html;Piedāvāju iegādāties mājīgu 2 - istabu dzīvokli ar praktisku plā;Pļavnieki::Deglava 108;2;58;8/9;119.;65,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/eclih.html;Lielisks 5-istabu dzīvoklis Āgenskalna centrā Pirmskara laika ēk;Āgenskalns::Lapu 7;5;109;1/3;P. kara;136,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/teika/eoepd.html;"Продается однокомнатная квартира с балконом. 
Квартира теплая и";Teika::Brīvības 334;1;30;2/5;Hrušč.;33,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/gimob.html;Владелец сдаёт 3-х комнатную квартиру. Квартира просторная, все ;Sarkandaugava::Patversmes 1;3;100;2/3;P. kara;250  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/agkfh.html;Сдается 2-комнатная квартира, светлая, со всеми удобствами. Oкна;Vecmīlgrāvis::Meldru 6 k. 2;2;39;4/4;Hrušč.;200  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/aemcl.html;Ilgtermiņā tiek izīrēts 60 m2 dzīvoklis 1913 gadā celtā ēkā Cent;centrs::Dzirnavu 119;2;60;2/5;P. kara;500  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dpidf.html;"Lat 

Unikāls projekts Rīgas vēsturiskā centrā. Ēka lieliski i";centrs::Lāčplēša 11;2;66;2/7;Jaun.;330,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/glkbp.html;Bet cena ir runājama. Zvanīt uz otro norādīto mob tālruni.;Imanta::Jūrmalas g. 93 k2;3;62;8/9;602.;65,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/fkfdg.html;Предлагаем комфортное проживание в Риге, комнаты, квартиры на дл;Ziepniekkalns::Bauskas 77;1;20;2/2;Priv. m.;280  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/eohfx.html;Projekta attīstītājs piedāvā rezervēt jau šodien saulainu un pla;centrs::Miera 103;2;62;1/4;Jaun.;143,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ginmc.html;Projekta attīstītājs piedāvā rezervēt jau šodien modernu 3.istab;centrs::Miera 103;3;72;2/5;Jaun.;168,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/emdbp.html;Projekta attīstītājs piedāvā rezervēt jau šodien saulainu 3.ista;centrs::Miera 103;3;84;1/5;Jaun.;184,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/bdhpf.html;Projekta attīstītājs piedāvā rezervēt jau šodien gaišu 2.istabas;centrs::Miera 103;2;48;3/5;Jaun.;114,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/bbeox.html;"Tiek piedāvāts lielisks dzīvoklis skaista vietā. 
Zaļa, klusa t";Āgenskalns::Melnsila 20;3;59;4/5;Hrušč.;85,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/afefk.html;"“Katrīnas pagalms”
Новый проект состоит из трех домов. Благоуст";centrs::Piena 2;2;37;2/3;Renov.;79,935  €
https://ss.lv/msg/lv/real-estate/flats/riga/teika/bgmbg.html;Lielisks trīsistabu dzīvoklis Jaunajā projektā - Raunas rezidenc;Teika::Raunas 54A;3;79;2/5;Jaun.;182,990  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/hhlep.html;Сдаётся однокомнатная квартира в Пурвциемсе, в тихом спокойном м;Purvciems::Vējavas 12;1;38;1/5;M. ģim.;280  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ahhgp.html;Dzīvoklis renovētā mājā ar logiem gan ielas, gan sētas virzienā.;centrs::Barona 55;4;92;2/5;P. kara;203,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/darzciems/agnfh.html;Izīrē divistabu dzīvokli klusā un zaļā rajonā. Dzīvoklī ir divas;Dārzciems::Stopiņu 30;2;50;2/2;Hrušč.;400  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/apbde.html;Brīnišķīgs skats no dzīvokļa logiem. Logi paveras uz zaļo zonu u;Ziepniekkalns::Valdeķu 66;2;51;9/9;602.;55,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/ilguciems/fhbhl.html;Tiek pārdots mājīgs un gaišs dzīvoklis. Dzīvoklī ir viekta saska;Iļģuciems::Dzirciema 31;2;47;5/12;Specpr.;53,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/mezhciems/hfloi.html;Dzīvokļa īpašniece ilgtermiņā izīrē daļēji mēbelētu divistabu dz;Mežciems::Malienas 19;2;49;3/9;602.;320  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dnhik.html;Rīgas centrs - ideāla atrašanās vieta, moderns dizains un aprīko;centrs::Barona 26;2;45;2/6;Renov.;650  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/ilguciems/eledn.html;Izīrē gaišu un mājīgu 3-istabu dzīvokli Iļģuciemā, kopējā dzīvok;Iļģuciems::Baltā 19;3;72;4/5;LT proj.;660  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/hbgdf.html;Продается светлая, тёплая, солнечная 3-х комнатная квартира c уд;Sarkandaugava::Tvaika 50;3;58;2/6;Hrušč.;64,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ehjkc.html;Piedāvāju labiekārtotu istabu, kopējā dzīvokļi. Rīgas klusajā ce;centrs::Briāna 12;1;20;3/5;Specpr.;130  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/ecpib.html;Предлагается хорошая квартира в самом центре Пурвциемса, кирпичн;Purvciems::Dzelzavas 19 к1;2;41;5/5;Hrušč.;47,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dgbkg.html;Izīrē 2-istabu dzīvokli ilgtermiņa īrei Rīgas Klusajā centrā, vē;centrs::Alunāna 6;2;50;2/4;P. kara;470  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/bnlgi.html;Īpašnieks pārdod 3 istabu dzīvokli, kopējā platība 75 m2, iebūvē;Purvciems::Viršu 3;3;75;4/9;119.;99,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dpflg.html;Izīrē pilnībā mēbelētu dzīvokli jaunajā projektā Klusā ielā 20. ;centrs::Klusā 20;1;38;5/9;Renov.;260  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/gfdhj.html;Izīrēju mēbelētu 1istabas dzīvokli Jugla 2 stāvā. Dzīvoklī ir ve;Jugla::Veldres 32;1;36;2/12;104.;200  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/apchl.html;"Saulains dzīvoklis "" Viesturdārzā mājās"" ar brīnišķīgu atrašanas";centrs::Rūpniecības 21k2;5;161;7/7;Jaun.;595,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/fjcjn.html;Продаю 1, 5 комнатную квартиру с хорошим ремонтом и узаконенной ;Jugla::s 1A;2;40;1/9;Specpr.;48,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/eedpj.html;"Plašs vienistabas dzīvoklis, ar privātmājas sajūtu - Berģos. 

";Jugla::Brīvības 458a;2;48;1/3;Specpr.;14,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/mangali/bxjmk.html;Īpašnieks izīrē mēbelētu, ekonomisku, klusu, gaišu, siltu un māj;Mangaļi::Lēdurgas 16;1;31;3/4;Staļina;230  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/agmkc.html;Tiek izīrēts Svaigi izremontēts dzīvoklis Rīgā. Dzīvoklim svaigi;Jugla::Brīvības 397;2;42;2/5;Hrušč.;450  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/darzciems/agebi.html;"Pārdodam mājīgu plašu 2-istabu dzīvokli. 

Dzīvokļa plānojums:";Dārzciems::Slāvu 13;2;48;3/9;602.;64,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/dzeguzhkalns/dmioc.html;Tiek pārdots trīsistabu dzīvoklis jaunajā projektā Dzirciemā ar ;Dzegužkalns::Iecavas 1;3;67;1/5;Jaun.;149,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/agfmi.html;Ilgtermiņa īrei mūsdienīgajā dzīvojamā kompleksā Quadrus tiek pi;centrs::Valkas 4;3;82;2/4;Jaun.;1,200  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/aalxk.html;Pārdod dzīvokli ar labu skatu. Nepieciešams remonts. Ieeja un kā;Pļavnieki::Tīnūžu 5;1;40;8/9;M. ģim.;32,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/hxmgc.html;Tiek pārdots remontam gatavs trīs istabu dzīvoklis netālu no cen;Purvciems::Deglava 35;3;66;2/3;Staļina;52,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/bolderaya/epfkh.html;"Izīrē plašu 2 istabu dzīvokli. 
-Dzīvoklis ar veiksmīgu plānoju";Bolderāja::Stūrmaņu 25;2;49;3/4;Jaun.;300  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/epffi.html;Сдается однокомнатная квартира на длительный срок. Квартира тепл;Ķengarags::Prūšu 3;1;28;4/5;Hrušč.;250  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/bhlkh.html;Сразу купим любую квартиру или 1/3-5/6 долю от квартиры - в Риге;Ķengarags::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/chpix.html;"Projektā pārdoti jau vairāk 80% dzīvokļu. 

Attīstītājs piedāv";centrs::Birznieka-Upīša 10;3;73;4/5;Renov.;171,785  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/acihk.html;Pārdod pilnībā renovētu, saulainu trīsistabu dzīvokli pirmskara ;centrs::Briāna 18;3;64;4/5;P. kara;147,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/dhndd.html;На момент покупки, квартира будет освобождена. В квартире требуе;Imanta::M. Krūmu 5;2;49;1/5;LT proj.;47,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/fcldo.html;Īpašnieks izīrē dzīvokli. Ērta atrašanās vieta- netālu sabiedris;Āgenskalns::Zeļļu 13;1;21;1/2;P. kara;240  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ahibm.html;Pārdod 5 istabu dzīvokli pilsētas centrā (130 kv. m. platībā), d;centrs::Skolas 25;5;131;3/5;P. kara;175,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/emdph.html;2-х комнатная, две изолированные и просторные комнаты, частично ;Purvciems::Varavīksnes g. 20;2;51;6/9;602.;250  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/emfcl.html;Mēs Pērkam dzīvokli vai domājamo daļu (1/2-5/6) - Rīgā un Rīgas ;Pļavnieki::;3;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/agnbx.html;"Купим сразу. Деньги в тот же день на счёт. 
Покупаем любые квар";Vecmīlgrāvis::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/chiekurkalns/fbkjf.html;Tiek izīrēts izremontēts viennistabas dzīvoklis ar malkas apkuri;Čiekurkalns::Čiekurkalna 1. šķ. l. ;1;30;2/2;Renov.;175  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/afhlf.html;Сдаётся 1 комнатная квартира рядом с т/ц ''Домина''. Квартира с ;Purvciems::Ūnijas 24;1;33;4/5;103.;200  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/aekll.html;Uz ilgāku laiku īpašnieks nodod mājīgu izremontētu dzīvokli ar i;Pļavnieki::Dravnieku 14;3;62;5/9;602.;399  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/doopl.html;Очень уютная отремонтированная квартира в кирпичном доме, с прия;Vecmīlgrāvis::Meldru 10;1;18;4/4;Hrušč.;22,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/fegci.html;Tiek pārdots plašs, saulains 2-istabu dzīvoklis, izcilā lokācijā;Pļavnieki::Zebiekstes 3;2;55;2/9;119.;71,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/dpnlp.html;Pārdodas mājīgs un patīkams studio tipa, 1-istabas dzīvoklis. Рi;Maskavas priekšpilsēta::Jēkabpils 16;1;25;1/5;P. kara;34,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/cnipb.html;"Dzīvoklis centrā ar logiem uz ielas pusi. 

Caurstaigājama dzī";centrs::Birznieka-Upīša 20B;2;65;3/5;P. kara;82,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/zolitude/dcimx.html;Продается уютная, капитально реновированная квартира современной;Zolitūde::Apuzes 3;2;37;3/3;Renov.;48,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/bdckj.html;"Продается просторная однокомнатная квартира. 
Большая лоджия. 
";Sarkandaugava::Limbažu 1;1;40;3/9;Specpr.;33,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dxipe.html;"Dzīvoklis lieliskā lokācijā, pašā Rīgas centrā. 

Plānojums: L";centrs::Blaumaņa 28A;3;101;5/6;P. kara;1,700  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/aodie.html;"Напротив т/ц ""Акрополь"" сдаётся 2-х комнатная квартира на долгий";Ķengarags::Salaspils 6 k5;2;45;1/5;LT proj.;320  €/mēn.
