link;description;street;rooms;m2;floor;house_type;price
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/doxmo.html;Tiek piedāvāti mājīgi dzīvokļi jaunbūvē Daugavas Krasti (būvniec;Ķengarags::Ķengaraga 10;2;55;5/5;Jaun.;590  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/aegib.html;Продается капитально отремонтированная квартира , меблированная.;Pļavnieki::Deglava 164/1;4;75;2/9;602.;68,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/teika/hgidn.html;Izīrēju 2 istabu dzīvokli bez mēbelēm, vēlams ilgtermiņā. Dzīvok;Teika::Brīvības 229;2;40;5/5;Hrušč.;280  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/eicib.html;Piedāvājam iegādāties plašu un gaišu dzīvokli Rīgas centrā ar ēr;centrs::Kalpaka bulv. 10;3;124;2/5;P. kara;179,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/gdgff.html;No attīstitāja 4 ist. 2 limeņu mansarda dzīvokļis tiek piedāvāts;centrs::Avotu 5;4;88;5/6;Renov.;192,720  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/adfli.html;Lat/rus. 3.ist. dzīvoklis saules pusē ar balkonu. Labākais renov;centrs::Čaka 26;3;74;2/7;Renov.;176,784  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dljfd.html;Attīstītājs piedāvā 1 ist. dzīvokļis (31, 9 m2) renovētā Ēkā ar ;centrs::Čaka 26;1;32;2/7;Renov.;79,750  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/aigli.html;Īpašnieks bez statpniekiem pārdod 2- istabu dzīvokli 602.sērijas;Imanta::Kurzemes pr. 110;2;50;2/9;602.;70,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ebcpd.html;Rus/лат/ Застройщик предлагает к резервации отлично спланированн;centrs::Čaka 26;4;121;7/7;Renov.;348,853  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/aeiij.html;Квартира находится во дворе дома, что помогает снизить уровень ш;centrs::Ģertrūdes 99;2;32;6/6;P. kara;60,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/shampeteris-pleskodale/bdxdel.html;"Куплю квартиру в любом состоянии, любой район Риги и Юрмалы -
";Šampēteris-Pleskodāle::;Citi;2020;20/2;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/mezhciems/eljpk.html;Pārdodam vienistabas dzīvokli. Dzīvoklis mēbelēts, iebūvēta virt;Mežciems::Hipokrāta 21;1;32;9/7;103.;50,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/dzeguzhkalns/edjjg.html;Īpašnieks tirgo saulainu un gaumīgi iekārtotu dzīvokli Pārdaugav;Dzegužkalns::Ūdens 12;3;88;4/5;Jaun.;176,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/dlknp.html;Меняю или продаю 1-ком. кв. малогабаритка- студия после хорошего;Purvciems::Ūnijas 32;1;17;2/3;Renov.;22,000  €maiņai
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/cmjmi.html;Pārdod mājīgi, labi koptu un uzturētu dzīvokli Purvciemā ar teic;Purvciems::Nīcgales 13;1;32;3/5;LT proj.;41,700  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dklnh.html;Kvalitativi izremontēts divu istabu dzīvoklis ļoti klusā Rīgas c;centrs::Kalniņa 8;2;60;2/5;P. kara;150,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/vecriga/bxkjk.html;Pārdod mājīgu dzīvokli Vecrīgā. Mājai renovēta fasāde un veikti ;Vecrīga::Vāgnera 12;2;69;3/3;P. kara;109,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/mezhciems/ajcld.html;Piedāvājumā plašs vienistabas dzīvoklis ar svaigu remontu. No dz;Mežciems::Hipokrāta 11;1;52;16/16;104.;57,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/shampeteris-pleskodale/bclnjf.html;"Купим вашу квартиру в любом состоянии. 
Заплатим коммунальные д";Šampēteris-Pleskodāle::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/mezhciems/anicd.html;Сдаю 1 комнатную квартиру с ремонтом. Квартира с мебелью (новый ;Mežciems::Biķernieku 102;1;46;6/16;104.;250  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/ilguciems/eijdf.html;В квартире требуется ремонт. Мы сориентируем Вас с будущими расх;Iļģuciems::Saulgožu 27k-4;1;44;7/9;119.;42,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/zolitude/ehlfe.html;Просторная, светлая двухкомнатная квартира с 2 лоджиями и земель;Zolitūde::Gramzdas 19/2;2;58;8/9;119.;70,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/lncpb.html;Īpašnieks bez starpniekiem pārdod 3 istabu dzīvokli vienā no lab;Vecmīlgrāvis::Dombrovska 44;3;68;5/5;103.;74,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/cfnfg.html;Saulains, silts dzīvoklis Sarkandaugavā ar brīnišķīgu skatu un b;Sarkandaugava::Tvaika 48;2;45;4/6;Hrušč.;39,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/aiojx.html;Pardod lielu, labi koptu divistabu dzivokli , pirmaja augstaja s;Ziepniekkalns::Bērzupes 8;2;48;1/3;Hrušč.;49,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/aahbb.html;Daudzdzīvokļu dzīvojamā māja atrodas Juglā, klusā un mierīgā raj;Jugla::Mārkalnes 5;2;35;3/5;Specpr.;34,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dljhc.html;Сдается в аренду уютная двухкомнатная квартира в тихом центре, 3;centrs::Zirņu 5;2;52;3/9;467.;400  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/fjxmi.html;Tiek izīrēts mēbelēts divistabu dzīvoklis Imantā. Laba atrašanās;Imanta::M. Krūmu 3;2;50;2/5;LT proj.;350  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/bxmejg.html;Pārdošanā 3-istabu dzīvoklis čehu projektā. Visas istabas izolēt;Ķengarags::Lokomotīves 54;3;66;1/12;Čehu pr.;73,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/vecriga/coxnd.html;Tiek izīrēts gaišs, mājīgs un kluss studio tipa dzīvoklis Vecrīg;Vecrīga::Šķūņu 6;1;17;2/3;Renov.;306  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/cpexx.html;Tikko pēc kapitālā remonta, ērta plānojuma, skaists dzīvoklis Rī;centrs::Brīvības 103;3;74;3/6;P. kara;170,200  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/algxp.html;Pēc kapitālā remonta ar jaunu iebūvēto virtuves iekārtu un tehni;centrs::Brīvības 103;1;20;3/6;P. kara;45,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/eddmi.html;Lieliska atrašanās vieta- Klusais centrs. Stilīgs dzīvoklis, kur;centrs::Rūpniecības 16;2;60;4/6;P. kara;129,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/ajjoo.html;Saulains dzīvoklis ar brīnišķīgu skatu. Plašs, mājīgs 1, 5 istab;Ziepniekkalns::Ozolciema 14k1;1;45;9/10;Jaun.;70,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/anpgb.html;Uz īri tiek piedāvāts divstāvu trīsistabu dzīvoklis rekonstruētā;centrs::Čaka 117/1;3;75;6/6;Renov.;600  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/bolderaya/ahhin.html;Меняю 1-комн. муниципальную квартиру в Болдерае, на 2-3 ком. мун;Bolderāja::Mežrozīšu 28;1;28;8/9;Jaun.;maiņai
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/aghif.html;No 01.jūnija īpašnieks ilgtermiņā izīrē mēbelēto un ar visu nepi;Pļavnieki::Dravnieku 7;2;50;9/2;602.;280  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/teika/cpohl.html;Izīrēju skaistu 2-ist. Dz. Privātmājā Teikā. Laimdotas iela 25, ;Teika::Laimdotas 25;2;50;2/2;P. kara;383  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/mezhapark/hoefn.html;Tiek izīrēts trīsistabu dzīvoklis jaunajā projektā Mežaparkā, Ko;Mežaparks::Kokneses pr. 4/1;3;106;11/12;Jaun.;1,000  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/eifbj.html;Dzīvoklis labā stāvoklī, mēbelēts, izīrējas ilgtermiņā, viena is;Purvciems::Purvciema 46;1;40;3/5;M. ģim.;250  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/ajbeb.html;Сдаётся чистая, уютная 1-комн. квартира. Тихое, спокойное место.;Ķengarags::Maskavas 427;1;33;3/9;467.;210  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/teika/bbojkf.html;Pārdošanā ir silts, saulains divistabu dzīvoklis. Logi nomainīti;Teika::Biķernieku 12 B;2;52;1/5;Hrušč.;74,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dkebx.html;Īstermiņā tiek izīrēts saulains, mājīgs jauns vienistabas dzīvok;centrs::Vagonu 22;1;30;2/5;Renov.;60  €/dienā
https://ss.lv/msg/lv/real-estate/flats/riga/centre/bnodf.html;From 7th of June. 40 euro per day. Plus 20 euro cleaning fee per;centrs::Ģertrūdes 129;1;23;1/5;Renov.;40  €/dienā
https://ss.lv/msg/lv/real-estate/flats/riga/centre/afodo.html;"Nopirkšu dzīvokli Centrā - 

- Lēmuma pieņemšana par dzīvokļa ";centrs::;Citi;-;77/7;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/dkbli.html;Pārdod siltu un gaišu izremontētu 4 istabu dzīvokli. Dzīvoklis s;Pļavnieki::Salnas 1;4;77;9/9;467.;87,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/aixdl.html;Ērta un mierīga vieta jūsu dzīvošanai, netālu no pilsētas centra;centrs::Kazarmu 3;2;57;4/5;Renov.;105,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/vecriga/aiodh.html;"Nopirksim dzīvokli jebkurā stāvoklī. 
Samaksāsim komunālos parā";Vecrīga::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/hgfpb.html;Сдаётся 2-х комнатная квартира со всеми удобствами на длительный;Sarkandaugava::Allažu 1;2;42;3/5;Specpr.;290  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/heigm.html;Pārdošanā plašs, miera pilns, pilnībā aprīkots 2 istabu dzīvokli;centrs::Ādmiņu 5;2;58;2/3;P. kara;86,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kliversala/dillp.html;Gaišs, silts, kluss dzīvoklis ar skatu uz Daugavu, netālu no Nac;Klīversala::Kuģu 22;2;41;6/6;Hrušč.;71,750  €
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/ancxd.html;Piedāvājam īrei dzīvokli, kas veidots rūpnieciski industriālajā ;Jugla::Brīvības 401C;1;45;3/3;Renov.;440  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/agkfp.html;Dzīvoklis rūpnieciski industriālajā stilā, kas atrodas labiekārt;Jugla::Brīvības 401;2;72;2/3;Renov.;620  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/bepbo.html;Izīrē, Dzīvoklis, Rīga, Purvciems, Marsa gatve, 260 € + komunāli;Purvciems::Marsa g. 12;2;51;2/5;LT proj.;260  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ajhck.html;Pārdodam 3-istabu dzīvokli pašā Rīgas centrā, blakus Vērmanas dā;centrs::Merķeļa 6;3;102;5/5;Renov.;155,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/gbgom.html;Продается после ремонта перепланированная 3-х комнатная 602-я се;Pļavnieki::Dzeņu 3;3;77;5/9;602.;85,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/adbmm.html;Сдаётся 3х комнатная меблированная квартира на длительный срок (;Imanta::Anniņmuižas 50;3;62;2/9;602.;450  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ahxxg.html;"Izīrē dzīvokli jaunajā projektā “Park Alley”
+ Dzīvojamā platīb";centrs::Pulkv. Brieža 35;4;154;7/7;Jaun.;1,500  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/ilguciems/hfnbl.html;"Pārdod mājīgu divu izolētu istabu dzīvokli Iļģuciema rajonā. 
L";Iļģuciems::Spilves 37;2;49;5/5;LT proj.;42,800  €
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/dnpol.html;"Просторная однокомнатная квартира в малосемейке. 
На данный мом";Pļavnieki::Keldiša 3;1;40;8/9;M. ģim.;42,700  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ehfch.html;Pārdodam elegantu 5 istabu dzīvokli pilsētas centrā. Dizainera v;centrs::Marijas 16;5;172;1/6;P. kara;275,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/dzeguzhkalns/aejxo.html;Tiek pārdots plašs un gaišs vienistabas dzīvoklis ar visām Ērtīb;Dzegužkalns::Ūdens 12;1;65;3/4;Jaun.;118,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/gjcgk.html;"Купим вашу квартиру в любом состоянии. 
Заплатим коммунальные д";centrs::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/enpdg.html;Срочно куплю квартиру;Pļavnieki::;3;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ckldl.html;Nopirkšu 2-3-4 istabu dzīvokli centrā, pirmskara mājā. Pērku pri;centrs::;3;-;2;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/bfbjx.html;Īpašnieks pārdod 2-istabu dzīvokli atjaunotā pirmskara laika ēkā;Āgenskalns::Mērsraga 9;2;51;3/4;Renov.;88,375  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/cnkmk.html;Īpašnieks pārdod 2-istabu dzīvokli atjaunotā pirmskara laika ēkā;Āgenskalns::Mērsraga 9;2;59;3/4;Renov.;103,305  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/encfj.html;Īpašnieks pārdod 3-istabu dzīvokli atjaunotā pirmskara laika ēkā;Āgenskalns::Mērsraga 9;3;72;1/4;Renov.;120,600  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/gigkl.html;Īpašnieks pārdod 2-istabu dzīvokli atjaunotā pirmskara laika ēkā;Āgenskalns::Mērsraga 9A;2;61;3/3;Renov.;103,673  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/dljhp.html;Īpašnieks pārdod 2-istabu dzīvokli atjaunotā pirmskara laika ēkā;Āgenskalns::Mērsraga 9;2;52;4/4;Renov.;94,535  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/bjekk.html;Pārdod plašu un mājīgu 3 istabu dzīvokli 119. sērijas mājā, Purv;Purvciems::Madonas 25;3;76;1/9;119.;78,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/chiekurkalns/agflg.html;Pārdod 1-istabas dzīvokli Čiekurkalnā, mūra ēkā, 1.augstajā stāv;Čiekurkalns::Saulkrastu 2;1;21;1/2;Staļina;17,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/ckkbj.html;Īpašnieks pārdod 3 istabu dzīvokli Ziepniekkalnā, 602.sērijā, 9.;Ziepniekkalns::Ozolciema 32;3;67;9/9;602.;78,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/ffcfn.html;Продаётся очень уютная, светлая и удобная квартира в ближнем Пур;Purvciems::Braslas 27;2;53;5/8;Jaun.;76,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/comem.html;Продаётся 1-комнатная квартира со всеми удобствами. Квартира оче;Vecmīlgrāvis::Baltāsbaznīcas 36;1;40;4/5;M. ģim.;38,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/ilguciems/ajnll.html;Tikai 798 eiro par m2. Silts un saulains dzīvoklītis jaunajā lie;Iļģuciems::Stūres 6;3;60;5/5;LT proj.;47,910  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/adhcn.html;Nopirkšu dzivokli Rigā. Var būt arī ar neapmaksātiem komunāliem ;centrs::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dochn.html;Izīrē 1-istabas dzīvokli Rīgas centrā, Rūjienas ielā 6, tikko ve;centrs::Rūjienas 6;1;26;1/2;P. kara;240  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/zolitude/dbxhx.html;Dzīvoklis nav stūra, sauss un silts. Divas lodžijas. Metāla durv;Zolitūde::Ruses 26;2;58;3/9;119.;64,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/teika/dxdlo.html;Pārdod vienistabas dzīvokli Teikā. Dzīvoklis atrodas 3 stāvu ēka;Teika::Biķernieku 109;1;29;1/3;Hrušč.;34,700  €
https://ss.lv/msg/lv/real-estate/flats/riga/daugavgriva/bmcoc.html;"Pārdod 1-istabu. dzīvokli renovētā ēkā. 
Augsts pirmais stāvs. ";Daugavgrīva::Plēksnes 8;1;32;1/5;Renov.;34,800  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/bjohb.html;"Pārdod mājīgu vienistabas dzīvokli Ķengaragā. 
Dzīvoklis labā s";Ķengarags::Višķu 13;1;28;1/5;LT proj.;35,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/aibph.html;Izīrē 1-istabas dzīvokli Rīgas centrā. Dzīvoklis labā stāvoklī, ;centrs::Matīsa 74;1;29;1/5;P. kara;190  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/tornjakalns/epnhb.html;Izīre 1-istabu dzivokli ar krāns apkuri. Malkas šķūnis pagalmā. ;Torņakalns::Jelgavas 62;1;22;2/2;P. kara;160  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/aemcd.html;Spacious and bright 3-room apartment in a quiet family friendly ;Āgenskalns::Liepājas 2;3;75;1/5;Jaun.;800  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/afkje.html;Ilgtermiņā piedāvājam izīrēt divistabu dzīvokli. Dzīvoklis ir mē;Jugla::Silciema 15;2;43;1/5;LT proj.;380  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/krasta-st-area/bfheh.html;Хозяйка продаёт 3- комнатную квартиру в хорошем состоянии, со вс;Krasta r-ns::Lubānas 8;3;58;7/9;467.;77,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ahjhb.html;Pārdošanā divu istabu dzīvoklis Rīgas centrā, Bruņinieku ielā, i;centrs::Bruņinieku 73b;2;46;3/6;P. kara;52,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/dihcm.html;Izīrēju dzīvokli. Malkas apkure, malka sagādāta. Zaļš kluss paga;Āgenskalns::Kalnciema 102;1;29;2/2;P. kara;150  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/tornjakalns/ccldd.html;"Pārdošanā 2-istabu dzīvoklis projektā ""Torena nami"" Torņakalnā. ";Torņakalns::Jelgavas 63;2;108;5/5;Jaun.;160,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/krasta-st-area/ielxk.html;Pārdod 3-istabu dzīvokli Krasta rajonā, Akropoles tirdzniecības ;Krasta r-ns::Zilupes 31;3;58;6/9;467.;59,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/aexik.html;Pārdodam vienistabas studio dzīvoklis. Dzīvoklis atrodas uz Ierē;centrs::Ierēdņu 2;1;29;2/5;P. kara;58,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ajipi.html;Сдается 2-х комнатная квартира , меблированная, со всем необходи;centrs::Eksporta 2;2;58;5/5;Staļina;500  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dpikp.html;"Īpašnieks pārdod dzīvokli Rīgas centrā
-pagalmā ir bezmaksas au";centrs::Maskavas 27;2;43;4/6;P. kara;81,400  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dfgpb.html;Хозяйка сдаёт 1-комнатную уютную квартиру со всеми удобствами, п;centrs::Duntes 27;1;40;4/5;Hrušč.;230  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/bbbdp.html;Pārdodu kapitāli izremontētu divistabu dzīvokli 43.9 kv. m. , un;Sarkandaugava::Patversmes 22;2;44;1/1;Renov.;61,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/aepfn.html;"Купим сразу - 

- Если сроки для продажи квартиры критически м";centrs::;Citi;21;21/12;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/bxfbj.html;Продаю 3-комнатную квартиру с настоящим дровяным камином и 2 пар;Purvciems::Vējavas 9c;3;84;4/4;Jaun.;175,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/tornjakalns/dxmhx.html;"Pārdodam mājīgu divistabu dzīvokli laba stāvokli. 
Dzīvoklis sa";Torņakalns::Jelgavas 22;2;34;2/3;P. kara;32,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kipsala/iigob.html;Šarmants studio tipa dzīvoklis Ķīpsalā. Klusa, mierīga apkārtne.;Ķīpsala::Ģipša 6/2;2;46;1/2;Staļina;71,000  €
